"id","URL","pled","goal","date","period","status","text_am","n_img","n_vid","n_pled_t","min_pled_t","max_pled_t","mean_pled_t","step_pled_t","cr_time","backed","created","site","rpg","platformer","shooter","fighting","survival","horror","strategy","arcade","simulator","mmo","indie","action","quest","adventure","mgp","cont","curr","success","is_site"
"6144","https://www.kickstarter.com/projects/opposablegames/salvaged",20143,125000,"2014-04-14",31,"ended",3544,53,1,20,1,3000,391.8,157.842105263158,25,4,0,"salvagedgame.com",0,0,1,0,0,0,1,0,0,0,1,1,0,0,8.03034,0.336996946819216,"USD",0,1
"7979","https://www.kickstarter.com/projects/709410460/gamesnap",420,20000,"2013-04-12",30,"ended",528,1,0,10,10,10000,1724,1110,192,0,1,"legendzelda.net",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3468,0.241735837025133,"USD",0,1
"2905","https://www.kickstarter.com/projects/513555337/wolf-simulator",1216,1000,"2016-05-06",40,"ended",542,22,1,10,1,200,39.7,22.1111111111111,254,0,3,"siberiandigital.com",0,0,0,0,1,1,0,0,1,0,0,0,0,0,5.940132,0.207037554806777,"USD",1,1
"4297","https://www.kickstarter.com/projects/879484120/antharion-an-old-school-rpg",22508,10000,"2012-11-30",36,"ended",1128,17,0,17,5,750,138.235294117647,46.5625,85,16,1,"orphicsoftware.com",1,0,0,0,0,0,0,0,0,0,0,1,1,0,2.785154,0.331522034644443,"USD",1,1
"3841","https://www.kickstarter.com/projects/418381145/reclaim-the-darkness-mobile-game",4510.56,3754.11,"2013-12-08",60,"ended",1083,24,1,16,4.69,2252.46,282.0275,149.851333333333,31,0,0,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.447922,0.317948066301419,"CAD",1,0
"3940","https://www.kickstarter.com/projects/1319089374/dinosaur-battlegrounds",11152,9000,"2013-10-13",25,"ended",3328,25,1,16,2,10000,1459.1875,666.533333333333,62,2,0,"dinosaurbattlegrounds.frankdenota.com",0,0,0,1,1,0,1,1,1,0,0,0,0,0,8.975451,0.230136810402212,"USD",1,1
"2232","https://www.kickstarter.com/projects/1440584747/space-corgi-operation-bow-wow",29,1000,"2015-06-01",30,"ended",978,24,0,12,1,500,71.5,45.3636363636364,483,3,1,"ddanielga78.wix.com",0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.877407,0.290785274681633,"USD",0,1
"4226","https://www.kickstarter.com/projects/chancetouchstone/blackjack-strategy-trainer",443,400,"2013-01-22",60,"ended",495,5,1,6,1,25,10.3333333333333,4.8,244,3,0,"ncomplex.com",0,0,0,0,0,0,1,0,0,0,0,1,0,0,1.393664,0.35091287471339,"USD",1,1
"7938","https://www.kickstarter.com/projects/1587003731/clockwork-menagerie",1501,25000,"2013-03-18",30,"ended",3360,25,0,13,1,10000,1583.92307692308,833.25,24,0,0,"clockwork-menagerie.com",0,0,0,1,1,0,0,1,0,0,1,0,0,0,3.61519,0.36373669639635,"USD",0,1
"5487","https://www.kickstarter.com/projects/antreya/antreya-chronicles-online",765.58,141354.74,"2015-10-18",30,"ended",2867,38,0,11,5.65,7915.87,1449.01545454545,791.022,27,0,0,"antreya-chronicles.com",0,0,0,0,1,0,0,0,0,1,0,1,1,1,11.13636,0.309384275612454,"EUR",0,1
"7488","https://www.kickstarter.com/projects/raybarrera/subvert-free-to-play-tactical-shooter",105,15000,"2011-12-07",30,"ended",603,2,1,8,1,3000,828.75,428.428571428571,145,0,1,NA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.01048,0.308800401448996,"USD",0,0
"3600","https://www.kickstarter.com/projects/429166063/makeing-a-game-server",2257.26,1688.3,"2014-07-31",35,"ended",143,1,1,2,168.83,844.15,506.49,675.32,6,0,0,"ducklord.co.uk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.589824,0.241939722570137,"GBP",1,1
"8034","https://www.kickstarter.com/projects/666653874/nsp-changing-the-way-we-play-video-games",15.14,15141,"2013-05-21",30,"ended",509,0,0,14,1.51,454.23,100.145,34.8246153846154,2,2,0,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"GBP",0,0
"2012","https://www.kickstarter.com/projects/1710971459/hedron-an-exciting-new-mmorpg-coming-soon",100,3500,"2010-06-11",44,"ended",1987,0,0,7,10,1000,276.428571428571,165,8,0,0,"hedrononline.com",0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,"USD",0,1
"6669","https://www.kickstarter.com/projects/312239951/ten-aces-a-tactical-tbs-designed-around-the-player",9736,15000,"2013-07-11",30,"ended",1054,35,0,18,5,2500,387.5,146.764705882353,29,0,0,"traptics.com",0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.645687,0.262259678244713,"USD",0,1
"774","https://www.kickstarter.com/projects/tapnflap/tap-n-flap",10,10000,"2015-03-04",20,"ended",522,1,0,8,1,2000,337,285.571428571429,2,0,0,"tapnflapgame.com",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"USD",0,1
"8638","https://www.kickstarter.com/projects/1896866300/game-club-a-new-entertainment-fusion-concept",2075,150000,"2015-06-08",30,"ended",1947,9,0,12,5,10000,1169.16666666667,908.636363636364,4,0,0,NA,1,0,0,0,0,0,0,1,0,0,0,1,0,0,4.74232,0.255611267656984,"USD",0,0
"44","https://www.kickstarter.com/projects/850955226/re-indie",35,5000,"2016-11-14",30,"ended",479,1,0,8,1,150,54.5,21.2857142857143,1883,10,0,"reindie.com",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25976,0.295046551131654,"USD",0,1
"937","https://www.kickstarter.com/projects/745810721/leave-em-laughing-the-stand-up-comedy-videogame",226.74,3052.24,"2014-10-10",30,"ended",1267,17,2,10,0.87,130.81,45.87,14.4377777777778,593,1,0,"leave-em-laughing.com",0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.76743,0.339708317795597,"AUD",0,1
"3895","https://www.kickstarter.com/projects/850516062/wings-remastered-edition",91380,85000,"2013-11-10",30,"ended",1731,32,1,22,5,10000,1411.13636363636,475.952380952381,1032,13,1,"cinemaware.com",0,0,0,0,0,0,0,1,1,0,0,1,0,0,10.886092,0.289905579249513,"USD",1,1
"1759","https://www.kickstarter.com/projects/712657272/towers-of-the-apocalypse",45,1000,"2012-04-06",30,"ended",700,0,1,9,1,1000,216.222222222222,124.875,40,0,0,"lazymagicianstudios.com",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"USD",0,1
"8587","https://www.kickstarter.com/projects/sevenmonkeysltd/capital-sander-a-new-free-to-play-sandbox-mmorpg",3647.14,535360,"2014-03-05",40,"ended",1120,23,0,23,8.37,8365,1574.43913043478,379.846818181818,86,0,0,"capitalsander.com",0,0,0,0,0,0,0,0,0,1,1,1,0,1,6.72273,0.281213559995932,"GBP",0,1
"8039","https://www.kickstarter.com/projects/832912138/trivia-with-pals",15,50000,"2013-05-30",30,"ended",172,5,0,5,15,200,66,46.25,117,0,0,"triviawithpals.com",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.142434,0.342725712107802,"USD",0,1
"3166","https://www.kickstarter.com/projects/lastlifegames/trial-by-viking",7855,7000,"2015-08-18",30,"ended",1414,20,1,21,10,500,98.7142857142857,24.5,556,14,0,"lastlifegames.com",0,1,0,0,0,0,0,0,0,0,1,1,0,1,5.496988,0.153282310707683,"USD",1,1
"6414","https://www.kickstarter.com/projects/digitaldreamsent/carnivores-dinosaur-hunter-reborn",9112,25000,"2014-09-02",30,"ended",3038,31,6,14,5,10000,1390.35714285714,768.846153846154,167,3,0,"digitaldreamsentertainment.com",0,0,0,0,0,0,1,0,1,0,0,0,0,1,8.479476,0.322097011369052,"USD",0,1
"4016","https://www.kickstarter.com/projects/747939120/starcraft-universe",84918,80000,"2013-08-11",30,"ended",3590,71,6,23,5,10000,1249.13043478261,454.318181818182,515,5,0,"upheavalarts.com",1,0,0,1,0,0,1,1,0,1,0,1,0,0,10.696875,0.285981938640916,"USD",1,1
"917","https://www.kickstarter.com/projects/8bitkingdomes/8-bit-kingdoms-pc-mac-linux-iphone-android",1003.85,7157.56,"2014-10-28",20,"ended",1445,23,0,14,0.89,1342.04,283.809285714286,103.165384615385,180,4,2,"8bitkingdoms.com",0,0,0,1,0,1,1,0,0,0,0,0,0,0,2.87585,0.317797602793593,"CAD",0,1
"3055","https://www.kickstarter.com/projects/2091207238/the-blonde-knight",1644.9,1488.6,"2015-12-21",31,"ended",380,10,1,6,1.49,744.3,168.956666666667,148.562,5,0,0,NA,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.3914,0.258598446264372,"GBP",1,0
"1727","https://www.kickstarter.com/projects/1414064508/the-stone-wars-a-mobile-game",0,10000,"2012-05-01",30,"ended",457,1,0,7,5,2800,825.714285714286,465.833333333333,152,0,0,"thestonewars.com",0,0,0,1,0,0,0,0,0,0,1,1,0,1,0.261057,0.446641287724298,"USD",0,1
"4117","https://www.kickstarter.com/projects/frogdice/dungeon-of-elements",21080,20000,"2013-05-20",30,"ended",2587,43,2,15,1,10000,1302.73333333333,714.214285714286,242,41,0,"frogdice.com",1,0,0,0,0,0,0,0,0,0,0,0,0,1,8.485749,0.301316688417222,"USD",1,1
"5273","https://www.kickstarter.com/projects/1509054261/emerald-lands",1028,30000,"2016-01-21",30,"ended",2944,34,0,10,5,500,137,55,5,0,0,"emeraldlandsgame.com",1,0,0,1,0,0,1,0,0,0,0,0,0,0,9.64454,0.304682809193238,"USD",0,1
"8563","https://www.kickstarter.com/projects/algittstudios/lock-break-battle",5745,15000,"2012-12-03",30,"ended",764,24,1,17,1,5000,385.352941176471,312.4375,70,0,0,"algittstudios.com",0,0,0,0,0,0,0,0,0,0,1,1,0,0,3.0702,0.418358239823121,"USD",0,1
"478","https://www.kickstarter.com/projects/1011296053/venison-quest",521,3000,"2015-10-07",30,"ended",1631,7,0,6,1,50,15.6666666666667,9.8,1303,9,1,"nativehistoryassociation.org",0,0,0,0,0,0,0,1,0,0,0,1,1,0,1.73148,0.201524333701449,"USD",0,1
"1554","https://www.kickstarter.com/projects/709410460/game-image-recognition-walkthrough-app",275,4000,"2012-11-08",30,"ended",541,3,0,7,10,500,177.142857142857,81.6666666666667,37,0,0,"legendzelda.net",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02544,0.240097857874193,"USD",0,1
"8590","https://www.kickstarter.com/projects/1182912039/a-wizards-day-a-pc-mac-indie-game-with-wii-u-aspir",3541,15000,"2014-05-12",30,"ended",1860,62,4,11,2,100,44.7272727272727,9.8,61,1,0,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6.94335,0.194082600548155,"USD",0,0
"1476","https://www.kickstarter.com/projects/1937824191/addicted-to-zombies-zg1-virus-project",100,10000,"2013-02-01",30,"ended",874,3,0,11,1,10000,1745.09090909091,999.9,18,0,0,NA,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.61524,0.394702423228423,"USD",0,0
"4036","https://www.kickstarter.com/projects/significant/insignificant",12447,1760,"2013-07-23",30,"ended",3829,34,3,15,10,10000,822.666666666667,713.571428571429,6,0,0,"significantgames.com",1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.389667,0.293195542514494,"USD",1,1
"4528","https://www.kickstarter.com/projects/807779870/bionite-origins",21457,15000,"2012-04-01",30,"ended",755,23,5,10,5,10000,1681.7,1110.55555555556,46,0,0,"bionitegame.com",0,0,1,0,0,0,1,0,0,0,0,1,0,0,3.727766,0.203693074096822,"USD",1,1
"4458","https://www.kickstarter.com/projects/70755535/dead-state-the-zombie-survival-rpg",332635,150000,"2012-06-05",30,"ended",975,9,1,17,15,5000,659.176470588235,311.5625,13,1,0,"deadstate.doublebearproductions.com",1,0,0,0,1,0,0,0,0,0,1,0,0,0,1.902586,0.223500630533726,"USD",1,1
"2148","https://www.kickstarter.com/projects/1073877271/wastes-of-heathencall",5,3000,"2016-02-04",30,"ended",418,0,0,12,1,525,113.416666666667,47.6363636363636,1440,18,0,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"USD",0,0
"6896","https://www.kickstarter.com/projects/2077931279/galactic-wars",4492,40000,"2014-02-03",30,"ended",1320,44,2,11,10,5000,635,499,725,0,0,"mobilehead.net",0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.669984,0.327806024398963,"USD",0,1
"7188","https://www.kickstarter.com/projects/moresomegames/tic-toc-time-is-your-sandbox",2559.81,13962.58,"2014-05-30",30,"ended",1503,17,0,16,4.65,1396.26,229.51,92.774,37,0,0,"moresomegames.com",1,0,0,0,0,0,0,0,0,0,0,1,1,0,2.14556,0.32614916194501,"AUD",0,1
"6444","https://www.kickstarter.com/projects/muhagames/thea-the-awakening",4624.38,16096,"2014-10-18",28,"ended",3021,44,1,16,1.61,8048,947.753125,536.426,24,11,0,"muhagames.com",0,0,0,0,1,1,1,0,0,0,1,1,0,0,6.525805,0.287295558998027,"GBP",0,1
"1225","https://www.kickstarter.com/projects/1060469634/pongya-on-ouya",0,2000,"2013-12-11",30,"ended",167,0,0,5,1,30,15.2,7.25,443,1,1,"civilgames.webs.com",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USD",0,1
"7672","https://www.kickstarter.com/projects/378696740/cult-of-maui",1917,125000,"2012-06-13",40,"ended",955,13,0,10,2,7500,924.7,833.111111111111,74,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5.523958,0.318862587911881,"USD",0,0
"2532","https://www.kickstarter.com/projects/2xgaming/tristram-rpg",0,1000,"2012-10-31",30,"ended",2584,33,0,5,5,100,49,23.75,181,0,0,"tristramrpg.com",1,0,0,0,0,0,0,0,0,0,0,1,1,1,8.567592,0.397537654529944,"USD",0,1
"5203","https://www.kickstarter.com/projects/1542934922/game-and-chill",2,2e+05,"2016-02-20",30,"ended",244,0,0,1,50,50,50,0,24,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USD",0,0
"1811","https://www.kickstarter.com/projects/jesseetzler/a-dream-of-life",540,5000,"2012-01-31",40,"ended",490,6,0,10,1,2000,388.6,222.111111111111,15,0,0,NA,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1.74192,0.143719263997233,"USD",0,0
"4509","https://www.kickstarter.com/projects/2dawngames/ravaged",38767,15000,"2012-04-05",45,"ended",462,3,3,12,15,10000,1629.5,907.727272727273,33,3,0,"2dawn.com",0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.944304,0.228835905242636,"USD",1,1
"4169","https://www.kickstarter.com/projects/1054244612/c-wars-roguelike-pixel-art-pc-game",95574,32000,"2013-04-11",30,"ended",1564,93,1,20,5,4000,706.25,210.263157894737,37,5,0,"onipunks.com",0,0,0,0,0,0,0,0,0,0,1,0,0,0,13.736963,0.476838578415677,"USD",1,1
"4863","https://www.kickstarter.com/projects/1619924780/flourish-0",1.33,666.1,"2016-08-03",30,"ended",341,1,0,7,5.33,59.95,35.0185714285714,9.10333333333333,15,1,0,"bombheadgames.co.uk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091537,0.344332931102924,"GBP",0,1
"566","https://www.kickstarter.com/projects/1014202085/archetype",1.09,2172.73,"2015-07-20",42,"ended",760,3,0,8,5.43,325.91,110.675,45.7828571428571,70,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.082,0.251924439388844,"EUR",0,0
"2395","https://www.kickstarter.com/projects/958818578/worship-me",1,3000,"2014-04-22",30,"ended",1510,0,0,8,1,70,28.875,9.85714285714286,260,0,1,"elgb600.webs.com",0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,"USD",0,1
"1960","https://www.kickstarter.com/projects/553607263/rolldoku-and-sudoku3d-puzzle",775,7500,"2011-01-21",30,"ended",742,0,0,6,5,500,155,99,3,0,0,"rolldoku.com",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USD",0,1
"5301","https://www.kickstarter.com/projects/windygaming/j64-a-region-mod-for-ntsc-n64-consoles",2837,7500,"2016-01-11",30,"ended",600,10,0,9,1,10000,1312.55555555556,1249.875,0,0,0,"windygaming.com",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.73796,0.259376057924717,"USD",0,1
"820","https://www.kickstarter.com/projects/1002474514/virtual-world-tournament",102,6000,"2015-01-21",30,"ended",306,0,0,4,25,1000,293.75,325,125,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USD",0,0
"5007","https://www.kickstarter.com/projects/benmakesgames/mysterious-space",705,75000,"2016-05-23",30,"ended",739,5,0,9,5,300,131.666666666667,36.875,1328,6,0,"benmakesgames.com",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.85632,0.262973331160165,"USD",0,1
"4926","https://www.kickstarter.com/projects/isaaca/high-school-electronics-sports-season-1",999,46480,"2016-07-01",30,"ended",470,9,0,21,5,9999,871.380952380952,499.7,49,0,0,"isaacaiello.com",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.457067,0.268982727190567,"USD",0,1
"3058","https://www.kickstarter.com/projects/944388641/ship-o-hoy",146.02,29.2,"2015-12-17",30,"ended",541,10,0,6,0.58,58.41,17.8133333333333,11.566,64,0,0,NA,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2.142844,0.579983855400182,"SEK",1,0
"1023","https://www.kickstarter.com/projects/1320372806/flicker",655,2500,"2014-08-12",15,"ended",1796,15,1,10,5,500,109,55,19,0,0,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.45372,0.238174488801774,"USD",0,0
"8376","https://www.kickstarter.com/projects/arcademuseum/pinball-jukebox-arcade-museum",1,40000,"2013-08-13",17,"ended",294,6,0,1,1000,1000,1000,0,18,0,0,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.3054,0.248523975329587,"USD",0,0
"862","https://www.kickstarter.com/projects/182032458/forsaken-city-0",70,10000,"2014-12-01",30,"ended",495,8,0,15,1,2500,309.4,178.5,12,0,0,"forsakencitygame.com",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.72542,0.303179387944974,"USD",0,1
"7599","https://www.kickstarter.com/projects/pinkerator/inner-dream",238,11111,"2012-04-19",33,"ended",471,9,0,13,1,4000,521.153846153846,333.25,69,0,0,"sometimesyou.com",0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.32764,0.292550419510062,"USD",0,1
"158","https://www.kickstarter.com/projects/2145380818/the-trick-chick",9.36,1638.45,"2016-06-21",40,"ended",64,4,1,3,1.56,23.41,10.9233333333333,10.925,213,0,1,"youtu.be",0,0,0,0,0,0,0,1,0,0,0,1,0,0,2.204,0.351209406893225,"CAD",0,1
"3955","https://www.kickstarter.com/projects/2011341880/knite-and-the-ghost-lights",43768,35000,"2013-09-26",30,"ended",1643,22,1,18,5,2500,293.333333333333,146.764705882353,17,2,0,"mobotstudios.com",0,1,0,0,0,0,0,0,0,0,0,1,0,1,5.715664,0.35372971048512,"USD",1,1
"1697","https://www.kickstarter.com/projects/1673361734/reap",165,6000,"2012-05-18",31,"ended",641,10,0,14,1,400,81.5,30.6923076923077,33,2,0,"jrdevarts.blogspot.com",1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.88288,0.328039210129676,"USD",0,1
"6985","https://www.kickstarter.com/projects/1481457176/king-voxel",1660.1,19214.14,"2013-11-04",30,"ended",2182,69,5,10,4.8,960.71,203.67,106.212222222222,230,2,0,"leckerklecker.com",0,0,0,1,0,0,0,0,0,0,1,1,1,1,9.085453,0.319526603729746,"CAD",0,1
"6067","https://www.kickstarter.com/projects/superfamicomguy/super-famicom-the-box-art-collection",36278.52,44841.6,"2014-08-29",30,"ended",701,6,0,3,3.32,79.72,40.9666666666667,38.2,535,1,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6252,0.325900975632729,"GBP",0,0
"1959","https://www.kickstarter.com/projects/jonbonazza/clockwork-rune",10,10000,"2010-11-22",90,"ended",51,0,0,2,5,20,12.5,15,11,0,0,"bonafide-software.com",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"USD",0,1
"2555","https://www.kickstarter.com/projects/1544392549/jangle-2",796,10000,"2012-05-02",30,"ended",397,1,0,7,5,500,134.285714285714,82.5,142,4,0,"peeple.io",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0966,0.0921823674228076,"USD",0,1
"4962","https://www.kickstarter.com/projects/1703797750/dead-bug-creek",1923,35000,"2016-06-15",30,"ended",1531,38,0,10,5,5000,804,555,1406,6,0,"deadbugcreek.com",0,0,0,0,0,0,0,0,0,0,0,0,1,1,6.067384,0.205639271316321,"USD",0,1
"1248","https://www.kickstarter.com/projects/652871704/sled-master",142,5000,"2013-11-14",30,"ended",540,16,0,7,1,500,98.7142857142857,83.1666666666667,128,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3.065344,0.381280179479271,"USD",0,0
"7795","https://www.kickstarter.com/projects/hordwon/exodus-grand-melee",672,1e+05,"2012-10-22",33,"ended",4020,45,0,14,5,1000,156.071428571429,76.5384615384615,130,5,0,"blackforgegames.com",0,0,0,0,0,0,1,0,0,1,0,1,0,0,8.853556,0.298283301992141,"USD",0,1
"7432","https://www.kickstarter.com/projects/pocketsciencegames/bulletspace-retro-iphone-video-game",7,99,"2011-06-23",60,"ended",36,0,0,3,1,3,2,1,4,0,0,"dogfightsim.com",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"USD",0,1
"5131","https://www.kickstarter.com/projects/2134746636/wrack-starfall-fps-video-game",3663,30000,"2016-03-28",31,"ended",1360,35,0,7,5,500,135,82.5,521,0,0,"wrackgame.com",0,0,1,0,0,0,0,1,0,0,0,0,0,0,6.120546,0.368411061340036,"USD",0,1
"4279","https://www.kickstarter.com/projects/83484466/halfling-wars-mobile-social-rpg-from-the-hobbit-ge",7914,7000,"2012-12-28",30,"ended",2083,44,2,22,6,1250,243.227272727273,59.2380952380952,28,3,0,"halflingwars.com",1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.651208,0.280643029306701,"USD",1,1
"4304","https://www.kickstarter.com/projects/nyphur/predestination-a-turn-based-space-4x-strategy-game",49899,25000,"2012-11-21",37,"ended",3359,37,3,12,10,10000,1016.25,908.181818181818,430,6,0,"predestinationgame.com",0,0,0,1,0,0,1,0,0,0,1,0,0,0,5.535984,0.372944921290839,"USD",1,1
"654","https://www.kickstarter.com/projects/darkspace/run-and-gun-on-the-streets-of-mars-in-orbital-crus",5,1800,"2015-05-26",30,"ended",1399,6,0,13,1,10000,1326.69230769231,833.25,35,0,0,"darkspacegames.com",0,0,1,0,1,0,1,1,0,0,0,1,0,0,1.22128,0.234474783830281,"USD",0,1
"688","https://www.kickstarter.com/projects/288980811/from-ashes",334.64,9126.6,"2015-04-26",30,"ended",645,4,1,8,1.52,304.22,110.46875,43.2428571428571,291,0,0,"rabbit-gamers.net",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.96704,0.103642320311292,"GBP",0,1
"6446","https://www.kickstarter.com/projects/1347225956/kodoku-chronicles",4720.67,12884.8,"2014-09-09",45,"ended",615,15,1,8,8.05,450.97,146.96625,63.2742857142857,339,0,1,"carnivorestudio.com",0,0,0,0,0,1,1,0,0,0,0,0,0,0,2.89788,0.279089091099788,"GBP",0,1
"7319","https://www.kickstarter.com/projects/1884599370/infinite-warrior",1392,5000,"2012-04-03",27,"ended",1401,9,0,11,1,2000,426,199.9,80,7,0,NA,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2.14268,0.354176344792891,"USD",0,0
"3062","https://www.kickstarter.com/projects/1274656881/heroesrising",8120,5000,"2015-11-12",56,"ended",1142,23,1,9,1,400,91.2222222222222,49.875,4,0,0,"heroesrising.gg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.256204,0.339153418332436,"USD",1,1
"2739","https://www.kickstarter.com/projects/574598599/gotta-go-0",1101,5,"2016-10-11",29,"ended",1507,23,3,4,5,100,36.25,31.6666666666667,1488,5,1,"direnerdstudios.com",0,0,0,0,0,0,0,1,0,0,1,1,1,0,5.171384,0.316215436618171,"USD",1,1
"3613","https://www.kickstarter.com/projects/mografi/jenny-leclue-a-handmade-adventure-game",105797,65000,"2014-07-22",29,"ended",2138,55,1,23,5,4000,473.478260869565,181.590909090909,1351,85,1,"jennyleclue.com",0,0,0,0,0,1,0,0,0,0,0,0,0,1,7.583461,0.17341736606356,"USD",1,1
"75","https://www.kickstarter.com/projects/2119774335/the-unseen-multiplayer-fps",363.15,1274.2,"2016-10-05",30,"ended",1162,8,0,2,19.11,25.48,22.295,6.37,1627,1,0,NA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.00668,0.338894637517745,"GBP",0,0
"6181","https://www.kickstarter.com/projects/1637037674/lords-of-discord",24775.79,96642,"2013-10-08",31,"ended",1913,39,0,15,1.61,4993.17,756.922,356.54,423,1,0,NA,0,0,0,1,0,0,1,0,0,0,0,0,0,0,8.759754,0.311991114160241,"GBP",0,0
"3881","https://www.kickstarter.com/projects/378050084/triomancer",5526,5000,"2013-11-15",30,"ended",1762,11,1,10,1,10000,1623.6,1111,305,0,0,NA,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3.799836,0.396119727380543,"USD",1,0
"2542","https://www.kickstarter.com/projects/1853254145/iskate-1",40,6100,"2012-07-23",30,"ended",1497,9,0,8,5,10000,1283.125,1427.85714285714,3,1,0,"aalzanki.com",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.575444,0.294488701997991,"USD",0,1
"4504","https://www.kickstarter.com/projects/modestarcade/alcarys-complex",4864,4000,"2012-04-24",30,"ended",793,3,1,12,1,500,69.8333333333333,45.3636363636364,21,3,0,"modestarcade.com",1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.363968,0.335646390256559,"USD",1,1
"8322","https://www.kickstarter.com/projects/389763253/uncle-june-balloons",1071,10000,"2013-09-03",14,"ended",580,18,1,7,5,10000,2311.42857142857,1665.83333333333,41,0,0,"visionary-works.com",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.02871,0.30944165484122,"USD",0,1
"4110","https://www.kickstarter.com/projects/ckunzelman/oooh-way-too-scary-game",1324,125,"2013-05-28",30,"ended",702,10,1,8,1,125,31.375,17.7142857142857,376,6,1,"thiscageisworms.com",0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.144731,0.42031647478922,"USD",1,1
"8159","https://www.kickstarter.com/projects/1004271201/roothaven",31,66000,"2014-04-07",30,"ended",732,12,1,10,1,500,117.1,55.4444444444444,58,0,0,"steelcastleweb.com",0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.061262,0.329450546809795,"USD",0,1
"6765","https://www.kickstarter.com/projects/988681992/synthetik",2260.58,16920.47,"2016-08-25",32,"ended",1989,34,1,16,13.54,5012.97,444.936875,333.295333333333,1554,8,0,"synthetikgame.com",1,0,1,0,0,0,0,0,0,0,0,1,0,0,7.924482,0.259521853151306,"EUR",0,1
"2472","https://www.kickstarter.com/projects/500733114/passive-penguin-in-ice-ice-baby",0,1517.2,"2013-07-17",30,"ended",154,1,0,3,7.59,75.86,37.93,34.135,4,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30804,0.309737609667701,"GBP",0,0
"3190","https://www.kickstarter.com/projects/1125690627/hello-world-ari-codes-his-next-project",2263,1100,"2015-08-06",21,"ended",190,1,1,7,10,500,144.285714285714,81.6666666666667,434,2,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.589824,0.327969222158332,"USD",1,0
"7940","https://www.kickstarter.com/projects/1995277994/tiny-elementals-a-unique-multiplayer-race-game",256,15000,"2013-03-20",30,"ended",2508,26,0,12,1,500,100.916666666667,45.3636363636364,135,0,0,"tinyelementals.com",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.290564,0.22910875165403,"USD",0,1
